Product ID,Category,Product Name,Specifications,Bin Location,Datasheet URL,Image URL,Original Source,seo_description,technical_specifications
A2D-1028,Sensors & Modules,LM393,-,-5,https://www.onsemi.com/download/data-sheet/pdf/lm393-d.pdf,https://www.ti.com/ds_dgm/images/fbd_slcs005ah.svg,,"The LM393 and LM293 are high-gain dual comparators with wide bandwidth characteristics. They feature a fast response time, making them suitable for applications such as zero-crossing detectors, time delay generators, and free-running square-wave oscillators. With an operating voltage range of ±15V, they can be used in a variety of circuits, including those requiring high sensitivity and accuracy.","{
  ""Part Number"": ""LM393, LM293"",
  ""Product Type"": ""Dual Comparator"",
  ""Manufacturer"": ""N/A"",
  ""Operating Voltage"": ""+/- 15V"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""PDIP-8 and SOIC-8"",
  ""Temperature Range"": ""-40°C to +125°C (LM2903V), -25°C to +85°C (LM293) and 0°C to +70°C (LM393)"",
  ""Interface"": ""None specified"",
  ""Key Features"": [
    ""High gain"",
    ""Wide bandwidth""
  ],
  ""Applications"": [
    ""Zero-crossing detectors"",
    ""Time delay generators"",
    ""Free-running square-wave oscillators""
  ]
}"
A2D-1029,Sensors & Modules,LM2596,-,-,https://www.ti.com/lit/ds/symlink/lm2596.pdf,"https://m.media-amazon.com/images/I/71HfxNInzjL._AC_UF1000,1000_QL80_.jpg",,"The LM2596 is a monolithic switching regulator that can be used to generate an adjustable output voltage. It features a low dropout voltage, high efficiency, and a wide input voltage range of 4.5V to 40V. This device is suitable for applications such as power supplies, battery chargers, and audio amplifiers.","{
  ""Part Number"": ""LM2596"",
  ""Product Type"": ""Monolithic Switching Regulator"",
  ""Manufacturer"": ""Texas Instruments"",
  ""Operating Voltage"": ""4.5V to 40V"",
  ""Current Rating"": ""3A (continuous), 7.5A (peak)"",
  ""Package Type"": ""TO-263 (DPAK) Package"",
  ""Temperature Range"": ""-40°C to 125°C"",
  ""Interface"": ""Fixed Frequency, Pulse Width Modulation (PWM)"",
  ""Key Features"": [
    ""Adjustable Output Voltage"",
    ""Low Dropout Voltage"",
    ""High Efficiency""
  ],
  ""Applications"": [
    ""Power Supplies"",
    ""Battery Chargers"",
    ""Audio Amplifiers""
  ]
}"
A2D-1030,Sensors & Modules,MCP 2515 CAN,-,-,https://ww1.microchip.com/downloads/en/DeviceDoc/MCP2515-Stand-Alone-CAN-Controller-with-SPI-20001801J.pdf,https://m.media-amazon.com/images/I/61CvGeoPxfL.jpg,,"The MCP2515 is a powerful automotive bus controller that enables reliable and efficient communication over CAN (Controller Area Network) and LIN (Local Interconnect Network) protocols. With its high-speed transmission capabilities, low power consumption, and robust error detection mechanisms, this IC is ideal for applications such as in-vehicle networks, industrial automation, and medical devices. Its advanced features include 29-bit extended identifier support, remote frame transmission, and overload frame generation, making it an excellent choice for developers seeking a reliable and flexible communication solution.","{
  ""Part Number"": ""MCP2515"",
  ""Product Type"": ""Automotive Bus Controller"",
  ""Manufacturer"": ""Microchip Technology Inc."",
  ""Operating Voltage"": ""2.0V to 3.6V"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""QFN-48"",
  ""Temperature Range"": ""-40°C to 85°C"",
  ""Interface"": ""SPI, I2C"",
  ""Key Features"": [
    ""29-bit extended identifier support"",
    ""Remote frame transmission"",
    ""Overload frame generation""
  ],
  ""Applications"": [
    ""In-Vehicle Networks"",
    ""Industrial Automation"",
    ""Medical Devices""
  ]
}"
A2D-1031,Sensors & Modules,Fingerprint Sensor,R307 / 62,RB9 (18/16),https://www.e3s-conferences.org/articles/e3sconf/pdf/2024/37/e3sconf_icftest2024_01037.pdf,https://www.j-display.com/images/product/fpsensor/img_01_sp.webp,,"The Fingerprint-Based Biometric Smart Electronic Voting System using IoT introduces a robust approach to user authentication, leveraging the uniqueness of fingerprints to ensure high accuracy and security. This system's technical sophistication includes advanced cryptographic protocols, secure communication channels, and blockchain technology, forming a resilient foundation safeguarding the integrity of the electoral process.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Fingerprint-Based Biometric Smart Electronic Voting System"",
  ""Manufacturer"": ""N/A"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""IoT, Arduino, ESP32 Camera, Ultrasonic Sensor, GPS Module, LCD Display, Piezo Buzzer"",
  ""Key Features"": [
    ""Fingerprint biometrics"",
    ""Advanced cryptographic protocols"",
    ""Secure communication channels"",
    ""Blockchain technology""
  ],
  ""Applications"": [
    ""Electronic voting"",
    ""Secure authentication"",
    ""Tamper-resistant record-keeping""
  ]
}"
A2D-1032,Sensors & Modules,ULN2003,-,RB14 (20),https://www.st.com/resource/en/datasheet/uln2001.pdf,"https://m.media-amazon.com/images/I/71pasrY8IzL._AC_UF1000,1000_QL80_.jpg",,"The A2D-1032 - ULN2003 is a high-voltage, high-current Darlington array featuring seven open collector Darlington pairs with common emitters. With a package type of DIP-16L SO-16, this component offers an operating voltage range of up to 50V and a current rating of 500mA per driver. Its integrated suppression diodes make it suitable for driving inductive loads such as solenoids, motors, and relay DC motors. This versatile device is useful for various applications including thermal printheads, high-power buffers, and LED display filament lamps.","{
  ""Part Number"": ""A2D-1032"",
  ""Product Type"": ""Darlington Array"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""up to 50V"",
  ""Current Rating"": ""500mA per driver (600mA peak)"",
  ""Package Type"": ""DIP-16L SO-16"",
  ""Temperature Range"": ""-40°C to 85°C (operation), -55°C to 150°C (storage)"",
  ""Interface"": ""TTL, CMOS, PMOS, DTL compatible inputs"",
  ""Key Features"": [
    ""seven open collector Darlington pairs"",
    ""integrated suppression diodes""
  ],
  ""Applications"": [
    ""solenoids"",
    ""relay DC motors"",
    ""thermal printheads""
  ]
}"
A2D-1033,Sensors & Modules,TEC1-12715,Peltier Module,RB14,https://peltiermodules.com/peltier.datasheet/TEC1-12715.pdf,"https://m.media-amazon.com/images/I/41vb0KsvJGL._AC_UF1000,1000_QL80_.jpg",,"The TEC1-12715 module from Hebei I.T. (Shanghai) Co., Ltd is a reliable component for various applications. This module features a maximum operating temperature of 90°C, making it suitable for use in a wide range of environments. With a maximum cooling power of 136 and a temperature difference of 70°C, this module is designed to handle demanding thermal conditions. Additionally, the module can operate with an input voltage of up to 15.4V and has a current rating of 15A. Its resistance remains stable at 0.75±0.05 Ohms. This module is ideal for applications such as temperature sensing and control systems.","{
  ""Part Number"": ""A2D-1033"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""Hebei I.T. (Shanghai) Co., Ltd"",
  ""Operating Voltage"": ""15.4V"",
  ""Current Rating"": ""15A"",
  ""Package Type"": """",
  ""Temperature Range"": ""90°C"",
  ""Interface"": """",
  ""Key Features"": [
    ""high operating temperature"",
    ""stable resistance""
  ],
  ""Applications"": [
    ""temperature sensing and control systems""
  ]
}"
A2D-1034,Sensors & Modules,MAX7219,Dot Matrix Single Module / 8x8,-4,https://www.handsontec.com/dataspecs/module/MAX7219-4-In-1.pdf,https://cdn-shop.adafruit.com/970x728/453-01.jpg,,"The MAX7219-based A2D-1034 32x8 dot matrix display module offers a versatile solution for creating scrolling message boards. With its 3-wire serial interface, this module can be easily connected to Arduino or Raspberry controllers. The module's dimensions are 128x33x15mm (LxWxH) and it requires an operating voltage of 4.5-5V. Designed for daisy-chaining, the A2D-1034 can be used to build complex display panels with ease. Its compact size and adjustable brightness make it suitable for a wide range of applications, including signage, meter displays, and more.","{
  ""Part Number"": ""A2D-1034"",
  ""Product Type"": ""Module"",
  ""Manufacturer"": ""Handson Technology"",
  ""Operating Voltage"": ""4.5 ~ 5V"",
  ""Package Type"": ""Board"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""3-Wires Serial Interface"",
  ""Key Features"": [
    ""Daisy chain for multiple modules"",
    ""Adjustable brightness""
  ],
  ""Applications"": [
    ""Signage"",
    ""Meter displays""
  ]
}"
A2D-1035,Sensors & Modules,Digital Particle,585022 Module Concentration / PM2.5 Air Quality,-,Not Found,https://images.ctfassets.net/ity165ek7v1z/3pImQqVaVrEtcjypeD7eGP/4c1c60efc70e638e889ee313fb16246a/Meet_Particle_Ledger__the_digital_representation_of_your_product_cropped_.jpg?w=900&h=684&fl=progressive&q=80&fm=jpg,,,
A2D-1036,Sensors & Modules,MQ7,Gas Sensor,-,https://www.sparkfun.com/datasheets/Sensors/Biometric/MQ-7.pdf,https://m.media-amazon.com/images/I/61YTVhc8JpL.jpg,,"The HANWEI ELECTRONICS CO., LTD MQ-7 gas sensor is a reliable component for detecting carbon monoxide (CO) in various applications. With its high sensitivity to CO, this sensor offers excellent long-term stability and a service life of up to 5 years. Key features include a voltage range of 1.4V to 5V, with adjustable load resistance RL and heating time TH. This device is suitable for use in gas detecting equipment, ideal for family and industrial settings or vehicle applications.","{
  ""Part Number"": ""A2D-1036"",
  ""Product Type"": ""MQ7 Gas Sensor"",
  ""Manufacturer"": ""HANWEI ELECTRONICS CO., LTD"",
  ""Operating Voltage"": ""5V±0.1 Ac or Dc (High), 1.4V±0.1 Ac or Dc (Low)"",
  ""Current Rating"": ""About 350mW (Heating Consumption)"",
  ""Package Type"": ""6 Pin"",
  ""Temperature Range"": ""-20℃-50℃ (Using Temperature), -20℃-50℃ (Storage Temperature)"",
  ""Interface"": ""Analog Signal Output"",
  ""Key Features"": [
    ""High Sensitivity to Carbon Monoxide"",
    ""Excellent Long-Term Stability""
  ],
  ""Applications"": [
    ""Gas Detecting Equipment for Carbon Monoxide Detection in Family and Industrial Settings or Vehicle Applications""
  ]
}"
A2D-1037,Sensors & Modules,US-100,Ultrasonic,-,https://media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/4019_Web.pdf,https://dupont.scene7.com/is/image/Dupont/styrofoam-brand-highload-100-product-logo-image1,,,
A2D-1038,Drones & RC,Mini Camera (FPV),HD Colour 700TVL,RB11,https://www.str-subsea.com/wp-content/uploads/2025/03/STR_SeaSpectrum-Miniature-Tooling-Camera-Datasheet-V2_181123_165932_2023-01-25-133021_agge.pdf,"https://m.media-amazon.com/images/I/71SgOiTmgcL._AC_UF894,1000_QL80_.jpg",,"The STR Mini Tooling Camera is a compact and lightweight underwater camera designed for small ROV and general inspection operations. With a resolution of 650/700TVL and a wide-angle lens, it captures high-quality imagery in zero-light conditions. Key features include internal LED illumination, light level compensation, dynamic video output, and automatic noise reduction and image processing. This camera is ideal for applications such as underwater construction and maintenance. Its compact design and 3000m depth rating make it perfect for a variety of tooling operations. The STR Mini Tooling Camera is also available without internal LED illumination for reduced power consumption. With its impressive specifications, this camera is an excellent choice for any underwater operation that requires high-quality visual data.","{
  ""Part Number"": ""A2D-1038"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""SeaSpectrum STR"",
  ""Operating Voltage"": ""15-32V DC"",
  ""Current Rating"": ""100mA (Mini Tooling Camera), 130mA (Mini LED Tooling Camera)"",
  ""Package Type"": ""camera"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""Composite Video, MCBH4M"",
  ""Key Features"": [
    ""Small and light weight"",
    ""Sapphire Lens"",
    ""650/700 TVL Resolution""
  ],
  ""Applications"": [
    ""Underwater construction"",
    ""General inspection operations""
  ]
}"
A2D-1039,Drones & RC,Foxeer Razer Micro,FPV Camera,-,https://www.flyingtech.co.uk/wp-content/uploads/2024/02/Holybro_Kopis-CineWhoopAnalog_VTx_version_Manual.pdf,https://m.media-amazon.com/images/I/51qayM5ADgL.jpg,,"The Foxeer Razer Micro is a high-performance micro FPV camera designed for drone racing and aerial photography. Key features include an adjustable uptilt from 0 to 90 degrees, 1200TVL resolution, and a compact design. With its advanced flight controller, Kakute F7 V1.5, and powerful Tekko32 F3 4in1 45A mini ESC, this drone is perfect for enthusiasts and professionals alike. Whether you're capturing stunning aerial footage or competing in high-speed drone racing, the Foxeer Razer Micro has got you covered.","{
  ""Part Number"": ""A2D-1039"",
  ""Product Type"": ""FPV camera"",
  ""Manufacturer"": ""Foxeer"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""45A"",
  ""Package Type"": ""mini ESC"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""UART"",
  ""Key Features"": [
    ""adjustable uptilt"",
    ""1200TVL resolution""
  ],
  ""Applications"": [
    ""drone racing"",
    ""aerial photography""
  ]
}"
A2D-1040,Drones & RC,JPEG Camera,TTL,-,https://cdn-learn.adafruit.com/downloads/pdf/ttl-serial-camera.pdf,https://cdn-shop.adafruit.com/970x728/1386-04.jpg,,"Capture life's moments with the A2D-1040 TTL Serial Camera, a compact and versatile module ideal for surveillance, robotics, and automation applications. This camera boasts NTSC video output, automatic white balance, exposure, and gain, making it perfect for monitoring environments. With its high-quality CMOS sensor, 640x480 VGA resolution, and progressive scan mode, you'll get crisp and clear images even in low-light conditions. Additionally, the camera's electronic rolling shutter ensures seamless capture of fast-moving objects. Perfect for use with microcontrollers like Arduino or Raspberry Pi, this module is an excellent choice for those seeking a reliable and easy-to-integrate imaging solution.","{
  ""Part Number"": ""A2D-1040"",
  ""Product Type"": ""JPEG Camera (Drones & RC)"",
  ""Manufacturer"": ""Adafruit Industries"",
  ""Operating Voltage"": ""+5V DC"",
  ""Current Rating"": ""75mA"",
  ""Package Type"": ""32mm x 32mm"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""3.3V TTL (Three wire TX, RX, GND)"",
  ""Key Features"": [
    ""CMOS 1/4 inch image sensor"",
    ""640x480 VGA resolution"",
    ""Progressive scan mode""
  ],
  ""Applications"": [
    ""Surveillance"",
    ""Robotics"",
    ""Automation""
  ]
}"
A2D-1041,Drones & RC,APM 2.8,Flight Controller,-,https://images-eu.ssl-images-amazon.com/images/I/B1RQzOVDE1S.pdf,"https://m.media-amazon.com/images/I/717XqNfYb2L._AC_UF894,1000_QL80_.jpg",,"The A2D-1041 - APM 2.8 is a comprehensive drone and RC package that includes a quadcopter frame, Jumper wires, FlySky FS-i6 transmitter, receiver, propellers, motors, ESCs, and a 3500mAh Lipo battery. With its advanced components and easy assembly process, this kit is ideal for hobbyists and professionals alike. Key features include the APM 2.8 flight controller with brushless motor support and 30A ESCs with bullet and Dean connectors. Whether you're building a racing drone or a surveillance platform, this package has everything you need to get started.","{
  ""Part Number"": ""A2D-1041"",
  ""Product Type"": ""APM 2.8 (Drones & RC)"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""30A"",
  ""Package Type"": ""Kit"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""AFHDS, XT60 Female Connector"",
  ""Key Features"": [
    ""APM 2.8 Flight Controller"",
    ""Brushless Motor Support""
  ],
  ""Applications"": [
    ""Drone Building"",
    ""Racing Drone""
  ]
}"
A2D-1042,Drones & RC,GPS M8N,-,-,https://content.u-blox.com/sites/default/files/NEO-M8-FW3_DataSheet_UBX-15031086.pdf,"https://m.media-amazon.com/images/I/51Syjm96XkL._AC_UF894,1000_QL80_.jpg",,"The u-blox NEO-M8 series of modules are concurrent GNSS receivers that can receive and track multiple constellations including GPS, GLONASS, BeiDou, and Galileo. These highly accurate modules feature a dual-frequency RF front-end architecture, allowing for simultaneous reception of two frequencies from different constellations. With their ability to support multiple constellations, these modules are ideal for applications such as autonomous vehicles, precision agriculture, and industrial automation. Key features include sensitivity down to -164 dBm, time-to-first-fix (TTFF) of 26 seconds in cold start mode, and update rates up to 10 Hz.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""GNSS Module"",
  ""Manufacturer"": ""u-blox"",
  ""Operating Voltage"": ""2.7-3.6 V"",
  ""Current Rating"": ""50 mA"",
  ""Package Type"": ""QFN 24-pin"",
  ""Temperature Range"": ""-40°C to 85°C"",
  ""Interface"": ""UART, SPI, I2C"",
  ""Key Features"": [
    ""Concurrent reception of multiple constellations"",
    ""Dual-frequency RF front-end architecture"",
    ""Sensitivity down to -164 dBm""
  ],
  ""Applications"": [
    ""Autonomous vehicles"",
    ""Precision agriculture"",
    ""Industrial automation""
  ]
}"
A2D-1043,Drones & RC,Pix Hawk,Flight Controller,-,https://cdn.sparkfun.com/assets/d/d/9/9/3/Pixhawk4-DataSheet.pdf,https://www.beekshop.com/cdn/shop/files/hawk-black-beek-womens-boot-1.jpg?v=1754964282&width=1500,,"The Pixhawk 4 autopilot development kit is a powerful tool for controlling autonomous vehicles. With its advanced processor technology from STMicroelectronics, high-performance IMUs from Bosch and InvenSense, and real-time operating system, it delivers incredible performance, flexibility, and reliability. Key features include increased computing power with 2MB flash memory and 512KB RAM, new sensors with higher temperature stability, integrated vibration isolation, and pre-installed PX4 firmware (v1.8). Perfect for developers at corporate research labs, startups, and academics, this kit is ideal for applications such as stabilization, navigation, and control.","{
  ""Part Number"": ""A2D-1043"",
  ""Product Type"": ""flight controller"",
  ""Manufacturer"": ""Holybro"",
  ""Operating Voltage"": ""4.9~5.5V"",
  ""Current Rating"": ""120A"",
  ""Package Type"": """",
  ""Temperature Range"": ""~40~85C"",
  ""Interface"": ""USB, I2C, SPI, PWM, CANBus"",
  ""Key Features"": [
    ""increased computing power"",
    ""new sensors with higher temperature stability""
  ],
  ""Applications"": [
    ""stabilization"",
    ""navigation""
  ]
}"
A2D-1044,Drones & RC,Telemetry,-,-,https://www.infineon.com/dgdl/Infineon-IRPS5401M-DataSheet-v02_06-EN.pdf?fileId=5546d4625cc9456a015cd69d402139db,https://res.cloudinary.com/dohtidfqh/image/upload/v1566607079/web-guiguio/1_sjURvFZYqvDDyJzJytK3MQ.png,,"The IRPS5401 PMIC is a flexible power management unit delivering up to five output voltages for high-density ASIC, FPGA & CPU multi-rail systems. Its four high-efficiency configurable switching regulators and a source/sink linear regulator provide typical rails required such as core voltage, memory voltage, and I/O voltages. With integrated current sensing and full telemetry including voltage, current, temperature, and faults, this device is suitable for applications like data centers, servers, and high-performance computing.","{
  ""Part Number"": ""A2D-1044"",
  ""Product Type"": ""PMIC"",
  ""Manufacturer"": """",
  ""Operating Voltage"": ""1.2V to 5.5V"",
  ""Current Rating"": ""500mA (LDO), 2A to 4A (switching)"",
  ""Package Type"": ""7x7 QFN, 0.4mm Pitch"",
  ""Temperature Range"": ""-40°C to 125°C"",
  ""Interface"": ""I2C/PMBus"",
  ""Key Features"": [
    ""configurable switching regulators"",
    ""source/sink linear regulator""
  ],
  ""Applications"": [
    ""data centers"",
    ""servers"",
    ""high-performance computing""
  ]
}"
A2D-1045,Drones & RC,Johnston Motor,300RPM,RB13,https://5.imimg.com/data5/UP/ZL/ZZ/SELLER-9353586/johnson-high-torque-dc-geared-motor-300rpm-with-driver-grade-a.pdf,"https://m.media-amazon.com/images/I/61LBxtjHNHL._AC_UF1000,1000_QL80_.jpg",,,
A2D-1046,Drones & RC,Motor Speed Controller,DC 12V,RB13,https://www.ti.com/lit/gpn/DRV8840,https://m.media-amazon.com/images/I/71wvYRlRUjL.jpg,,"The A2D-1046 type product from maker offers a reliable and efficient solution for various applications. Its operating voltage range of voltage allows it to be used in a wide range of systems. The current rating of current ensures stable performance even under heavy loads. Available in package type, this component is suitable for use with interface type devices. Its key features include feature1 and feature2, making it an ideal choice for applications such as app1 and app2.","{
  ""Part Number"": ""A2D-1046"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""voltage"",
  ""Current Rating"": ""current"",
  ""Package Type"": ""package"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""feature1"",
    ""feature2""
  ],
  ""Applications"": [
    ""app1"",
    ""app2""
  ]
}"
A2D-1047,Cooling Fans,Delta PFC1212DE (120x120x38,DC 12V,F43,https://www.mouser.com/datasheet/2/632/Delta_PWM-1003558.pdf,https://www.delta-fan.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/p/f/pfc120x38mm_1_1.jpg,,N/A,"{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""PWM Blowers"",
  ""Manufacturer"": ""Delta Electronics (Americas) Ltd."",
  ""Operating Voltage"": ""36.0 - 75.0"",
  ""Current Rating"": ""A"",
  ""Package Type"": ""Round"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""Bearing Current: 2.20"",
    ""Air Flow Rate: 735.08"",
    ""Noise Level: 6.903""
  ],
  ""Applications"": [
    ""General Purpose Cooling"",
    ""Industrial Automation""
  ]
}"
A2D-1048,Cooling Fans,3.90A / 4.80A),DC 12V,F43,https://www.tempelgroup.com/catalogos/energia/catalogo_panasonic_baterias_vrla.pdf,https://www.delta-fan.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/q/f/qfr0912_92x25.4mm.png,,"Rechargeable sealed Lead-Acid batteries for various applications, featuring a temperature range of -15°C to 50°C. Ideal for use in inverters, backup power systems, and renewable energy systems. Key features include cut-off voltage regulation, constant charging, and inverse polarity protection. These batteries are designed for reliable performance and long lifespan.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Rechargeable sealed Lead-Acid battery"",
  ""Manufacturer"": ""Panasonic"",
  ""Operating Voltage"": ""6V/12V"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""-15°C to 50°C"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""Cut-off voltage regulation"",
    ""Constant charging""
  ],
  ""Applications"": [
    ""Inverters"",
    ""Backup power systems"",
    ""Renewable energy systems""
  ]
}"
A2D-1049,Cooling Fans,ADDA AD1224UB-A72GL (DC Brushless),DC 12V,F43,http://www.addausa.com/specifications/92-120.pdf,https://m.media-amazon.com/images/I/51gYa4JRrVL.jpg,,"This datasheet details a series of electronics components designed for various applications. The A2D-1049 product line offers high-performance operation within a voltage range of and package type, suitable for use in temperature ranges from to. Key features include feature1 and feature2, making it an ideal component for app1 and app2.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""voltage"",
  ""Current Rating"": ""current"",
  ""Package Type"": ""package"",
  ""Temperature Range"": ""temp range"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""feature1"",
    ""feature2""
  ],
  ""Applications"": [
    ""app1"",
    ""app2""
  ]
}"
A2D-1050,Cooling Fans,Nidec (2.75A / 3.3A),DC 12V,F43,https://igbt.by/wp-content/uploads/2025/06/Catalogue_2025_datasheet_ventiljatory_fans_Minsk_Belarus.pdf,https://s.alicdn.com/@sc04/kf/Hb995d4043e584a48b7b2e41e09bf5911K/NIDEC-VA450DC-V34809-90-DC12V-3.3A-120-120-38MM-12CM-4500RPM-Original-Brand-new-4-pin-PWM-Large-air-Volume-Cooling-Fan.jpg_300x300.jpg,,"This datasheet describes various types of fans from Adda company. They offer different models with various operating voltages, current ratings, and temperature ranges. The fans can be used in various applications such as cooling systems, ventilation systems, and more. Some key features include the package type, interface type, and key technical specifications like operating voltage, current rating, and temperature range.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Fan"",
  ""Manufacturer"": ""Adda"",
  ""Operating Voltage"": [
    {
      ""5V"": [
        ""ad0605hb-g90"",
        ""ad0612dx-a70gl""
      ]
    },
    {
      ""12V"": [
        ""ad0812hx-a70gl"",
        ""ad0824hs-c70""
      ]
    },
    {
      ""24V"": [
        ""ad0524hb-d71"",
        ""ad0624hb-a70gl""
      ]
    }
  ],
  ""Current Rating"": [
    {
      ""5A"": [
        ""ad0605lb-g70"",
        ""ad0612lb-a70gl""
      ]
    },
    {
      ""12A"": [
        ""ad0812mb-a70gl"",
        ""ad0824mb-a70gl""
      ]
    },
    {
      ""24A"": [
        ""ad0524lx-a70gl"",
        ""ad0624lx-a70gl""
      ]
    }
  ],
  ""Package Type"": [
    {
      ""DIP"": [
        ""ad0605hb-g90"",
        ""ad0612dx-a70gl""
      ]
    },
    {
      ""SIP"": [
        ""ad0812hx-a70gl"",
        ""ad0824hs-c70""
      ]
    },
    {
      ""N/A"": [
        ""ad0524hb-d71"",
        ""ad0624hb-a70gl""
      ]
    }
  ],
  ""Temperature Range"": [
    {
      ""-20°C to 80°C"": [
        ""ad0605lb-g70"",
        ""ad0612lb-a70gl""
      ]
    },
    {
      ""0°C to 50°C"": [
        ""ad0812mb-a70gl"",
        ""ad0824mb-a70gl""
      ]
    },
    {
      ""N/A"": [
        ""ad0524hb-d71"",
        ""ad0624hb-a70gl""
      ]
    }
  ],
  ""Interface"": [
    {
      ""3-pin"": [
        ""ad0612dx-a70gl"",
        ""ad0824hs-c70""
      ]
    },
    {
      ""5V"": [
        ""ad0605lb-g70"",
        ""ad0612lb-a70gl""
      ]
    },
    {
      ""N/A"": [
        ""ad0524hb-d71"",
        ""ad0624hb-a70gl""
      ]
    }
  ],
  ""Key Features"": [
    [
      ""High-efficiency fan for cooling systems."",
      ""Low noise and high air flow.""
    ],
    [
      ""Wide operating temperature range."",
      ""Compact design for easy installation.""
    ]
  ],
  ""Applications"": [
    [
      ""Cooling systems for servers, data centers, and PCs.""
    ],
    [
      ""Ventilation systems for industrial, commercial, and residential applications.""
    ]
  ]
}"
A2D-1051,Cooling Fans,Delta DC12V 2.75A / 3.3A,DC 12V,F45,https://rondonia.ro.gov.br/wp-content/uploads/2022/08/C.-COM-SEI.pdf,https://www.delta-fan.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/p/f/pfb0812-80x38px.jpg,,,
A2D-1052,Cooling Fans,035633-34,DC 12V,F45,Not Found,Not Found,,,
A2D-1053,Cooling Fans,AFC 1512DG (DC 12V 1.8A),DC 12V,F46,Not Found,https://00.img.avito.st/image/1/1.kLPPFraAPFq5uP5V40Tc-rm3Pl59oThafcZdXn11M5h0tThAubj-VXk.1Wu5Z-jj1oi-EAOPDJeck90ilz4uBR2rgS5CZkKRbp4?cqp=2.31EmCLg6ik3oatt1ttbFq_ajuGsz9wCshVqsaNgtLVVqtiwIcdxsWidTBGP4W2gjZpwuVqcdzwQCR5DnUbaoBbU1,,,
A2D-1054,Cooling Fans,Delta (1.60A / 1.80A),DC 12V,F46,https://www.newark.com/pdfs/31-60febcurrent.pdf,https://www.delta-fan.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/g/f/gfc0812.jpg,,N/A,{}
A2D-1055,Cooling Fans,ADDA AD1224UB-A72GL (0.25A),DC 24V,F43,https://igbt.by/wp-content/uploads/2025/06/Catalogue_2025_datasheet_ventiljatory_fans_Minsk_Belarus.pdf,https://m.media-amazon.com/images/I/51gYa4JRrVL.jpg,,"The ADDA series of fans are designed for high-performance cooling applications. With a wide range of operating voltages and currents, these fans can be used in various electronic devices. Their compact package type makes them suitable for miniaturized designs. The ADDA fans also offer excellent temperature range performance and interface options. They are ideal for use in computer casings, industrial equipment, and other applications where reliable cooling is essential.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Fan"",
  ""Manufacturer"": ""ADDA"",
  ""Operating Voltage"": ""5v, 12v, 24v"",
  ""Current Rating"": ""0.08a - 3.6a"",
  ""Package Type"": ""Compact"",
  ""Temperature Range"": ""-20 to 80°C"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""High-performance cooling"",
    ""Wide operating voltage range""
  ],
  ""Applications"": [
    ""Computer casings"",
    ""Industrial equipment""
  ]
}"
A2D-1056,Cooling Fans,CND DC24B7RS (0.2A),DC 24V,F43,Not Found,Not Found,,,
